
code	|	taxid	|	primary taxid	|	taxname
1	|	525258	|	525258	|	Clostridioides difficile NAP07
1	|	749540	|	749540	|	Escherichia coli MS 146-1
1	|	680198	|	680198	|	Streptomyces scabiei 87.22
1	|	525259	|	525259	|	Clostridioides difficile NAP08
1	|	665029	|	665029	|	Erwinia amylovora CFBP1430
1	|	749537	|	749537	|	Escherichia coli MS 115-1
1	|	665027	|	665027	|	Pseudomonas amygdali pv. aesculi str. NCPPB 3681
1	|	141716	|	141716	|	Monomastix sp. OKE-1
1	|	749538	|	749538	|	Escherichia coli MS 116-1
1	|	499172	|	499172	|	Helicobacter pylori HPKX_438_CA4C1
1	|	578458	|	578458	|	Schizophyllum commune H4-8
1	|	637912	|	637912	|	Escherichia coli OP50
1	|	563032	|	563032	|	Rothia dentocariosa M567
1	|	608538	|	608538	|	Hydrogenobacter thermophilus TK-6
1	|	578460	|	578460	|	Nosema ceranae BRL01
1	|	554155	|	554155	|	Microsporum canis CBS 113480
1	|	553190	|	553190	|	Gardnerella vaginalis 409-05
1	|	637905	|	637905	|	Shewanella violacea DSS12
1	|	608534	|	608534	|	Oribacterium sp. oral taxon 078 str. F0262
1	|	44058	|	44058	|	Aureoumbra lagunensis
1	|	637909	|	637909	|	Streptococcus gallolyticus UCN34
1	|	543526	|	543526	|	Haloterrigena turkmenica DSM 5511
1	|	365044	|	365044	|	Polaromonas naphthalenivorans CJ2
1	|	52970	|	52970	|	Rhodomonas salina
1	|	145475	|	145475	|	Helicosporidium sp. ex Simulium jonesi
1	|	744533	|	744533	|	Naegleria gruberi strain NEG-M
1	|	663278	|	663278	|	Ethanoligenens harbinense YUAN-3
1	|	596153	|	596153	|	Alicycliphilus denitrificans BC
1	|	563008	|	563008	|	Prevotella oris C735
1	|	256729	|	256729	|	Lymphocystis disease virus - isolate China
1	|	521011	|	521011	|	Methanosphaerula palustris E1-9c
1	|	634500	|	634500	|	Erwinia billingiae Eb661
1	|	164513	|	164513	|	Mycobacterium tuberculosis 210
1	|	634498	|	634498	|	Methanobrevibacter ruminantium M1
1	|	2829	|	2829	|	Heterosigma akashiwo
1	|	574087	|	574087	|	Acetohalobium arabaticum DSM 5501
1	|	663887	|	663887	|	Mycobacterium tuberculosis KZN V2475
2	|	2839	|	1514140	|	Trieres chinensis
1	|	791166	|	791166	|	Enterococcus faecalis PC1.1
1	|	663886	|	663886	|	Mycobacterium tuberculosis KZN R506
1	|	528345	|	528345	|	Neisseria gonorrhoeae 1291
1	|	528351	|	528351	|	Neisseria gonorrhoeae F62
1	|	791161	|	791161	|	Enterococcus faecium PC4.1
1	|	528348	|	528348	|	Neisseria gonorrhoeae DGI2
1	|	563045	|	563045	|	Comamonas testosteroni S44
1	|	555079	|	555079	|	Thermosediminibacter oceani DSM 16646
1	|	9646	|	9646	|	Ailuropoda melanoleuca
1	|	643561	|	643561	|	Acidovorax avenae subsp. avenae ATCC 19860
1	|	562970	|	562970	|	Kyrpidia tusciae DSM 2912
1	|	472759	|	472759	|	Nitrosococcus halophilus Nc 4
1	|	706191	|	706191	|	Pantoea ananatis LMG 20103
1	|	640132	|	640132	|	Segniliparus rotundus DSM 44985
1	|	667129	|	667129	|	Serratia odorifera DSM 4582
1	|	667128	|	667128	|	Pasteurella dagmatis ATCC 43325
1	|	102897	|	102897	|	Frankia sp. EUN1f
1	|	640131	|	640131	|	Klebsiella variicola At-22
1	|	374675	|	374675	|	Candidatus Karelsulcia muelleri str. Hc (Homalodisca coagulata)
1	|	663202	|	663202	|	Trichophyton verrucosum HKI 0517
1	|	403779	|	403779	|	Anaplasma marginale str. Virginia
1	|	519851	|	519851	|	Ureaplasma parvum serovar 6 str. ATCC 27818
1	|	497977	|	497977	|	Salmonella enterica subsp. enterica serovar Typhi str. 404ty
1	|	655225	|	655225	|	Oenococcus oeni AWRIB429
1	|	645465	|	645465	|	Streptomyces sp. e14
1	|	649742	|	649742	|	Schaalia odontolytica F0309
1	|	591153	|	591153	|	Pseudomonas syringae pv. syringae FF5
1	|	641147	|	641147	|	Simonsiella muelleri ATCC 29453
1	|	649754	|	649754	|	Corynebacterium ammoniagenes DSM 20306
1	|	641146	|	641146	|	Scardovia inopinata F0304
1	|	88274	|	88274	|	delta proteobacterium NaphS2
1	|	641144	|	641144	|	Parascardovia denticolens F0305
1	|	331109	|	331109	|	Burkholderia pseudomallei 1655
1	|	641149	|	641149	|	Neisseria sp. oral taxon 014 str. F0314
1	|	871562	|	871562	|	Bifidobacterium dentium ATCC 27679
1	|	754093	|	754093	|	Shigella dysenteriae 1617
1	|	768066	|	768066	|	Halomonas elongata DSM 2581
1	|	572478	|	572478	|	Vulcanisaeta distributa DSM 14429
1	|	470735	|	470735	|	Brucella inopinata BO1
1	|	697303	|	697303	|	Thermoanaerobacter wiegelii Rt8.B1
1	|	512767	|	512767	|	Streptococcus pneumoniae BS397
1	|	34116	|	34116	|	Pleurastrum terricola
1	|	720555	|	720555	|	Bacillus atrophaeus 1942
1	|	697282	|	697282	|	Methylobacter tundripaludum SV96
1	|	679926	|	679926	|	Methanolacinia petrolearia DSM 11571
1	|	694008	|	694008	|	Pipistrellus bat coronavirus HKU5
1	|	748727	|	748727	|	Clostridium ljungdahlii DSM 13528
1	|	871571	|	871571	|	Mobiluncus mulieris ATCC 35239
1	|	675522	|	675522	|	Mycobacterium tuberculosis SUMu011
1	|	675523	|	675523	|	Mycobacterium tuberculosis SUMu012
1	|	675520	|	675520	|	Mycobacterium tuberculosis SUMu009
1	|	675521	|	675521	|	Mycobacterium tuberculosis SUMu010
1	|	268746	|	268746	|	Prochlorococcus phage P-SSM2
1	|	697329	|	697329	|	Ruminococcus albus 7 = DSM 20455
1	|	382639	|	382639	|	IncP-1 plasmid pKJK5
1	|	693971	|	693971	|	Shewanella baltica OS183
1	|	693974	|	693974	|	Shewanella baltica BA175
1	|	189423	|	189423	|	Streptococcus pneumoniae 670-6B
1	|	693982	|	693982	|	Sinorhizobium meliloti AK83
1	|	660470	|	660470	|	Mesotoga prima MesG1.Ag.4.2
1	|	222929	|	222929	|	Coccidioides posadasii C735 delta SOWgp
1	|	53954	|	53954	|	Sugarcane streak mosaic virus
1	|	692420	|	692420	|	Bacillus amyloliquefaciens DSM 7 = ATCC 23350
1	|	753642	|	753642	|	Escherichia coli NC101
1	|	879299	|	879299	|	Lactobacillus iners LactinV 09V1-c
1	|	675513	|	675513	|	Mycobacterium tuberculosis SUMu002
1	|	879298	|	879298	|	Lactobacillus iners LactinV 03V1-b
1	|	675512	|	675512	|	Mycobacterium tuberculosis SUMu001
1	|	390845	|	390845	|	Aedes flavivirus
1	|	879297	|	879297	|	Lactobacillus iners LactinV 01V1-a
1	|	675515	|	675515	|	Mycobacterium tuberculosis SUMu004
1	|	879296	|	879296	|	Lactobacillus iners SPIN 2503V10-D
1	|	675514	|	675514	|	Mycobacterium tuberculosis SUMu003
1	|	675517	|	675517	|	Mycobacterium tuberculosis SUMu006
1	|	675516	|	675516	|	Mycobacterium tuberculosis SUMu005
1	|	596315	|	596315	|	Peptostreptococcus stomatis DSM 17678
1	|	675519	|	675519	|	Mycobacterium tuberculosis SUMu008
1	|	879300	|	879300	|	Lactobacillus iners LactinV 11V1-d
1	|	675518	|	675518	|	Mycobacterium tuberculosis SUMu007
1	|	861360	|	861360	|	Glutamicibacter arilaitensis Re117
1	|	585198	|	585198	|	Mobiluncus curtisii subsp. curtisii ATCC 35241
1	|	585202	|	585202	|	Streptococcus mitis SK321
1	|	627439	|	627439	|	Human enteric coronavirus strain 4408
1	|	347256	|	347256	|	Metamycoplasma hominis ATCC 23114
1	|	627436	|	627436	|	Feline coronavirus UU9
1	|	585204	|	585204	|	Streptococcus mitis SK597
1	|	663321	|	663321	|	Candidatus Regiella insecticola LSR1
1	|	655098	|	655098	|	Pseudomonas phage LIT1
1	|	457398	|	457398	|	Desulfovibrio sp. 3_1_syn3
1	|	566546	|	566546	|	Escherichia coli W
1	|	585528	|	585528	|	Gardnerella vaginalis ATCC 14018 = JCM 11026
1	|	864570	|	864570	|	Streptococcus sp. oral taxon 071 str. 73H25AP
2	|	658664	|	329	|	Ralstonia pickettii
1	|	160070	|	160070	|	Tupiella akineta
1	|	864568	|	864568	|	Streptococcus pyogenes ATCC 10782
1	|	864569	|	864569	|	Streptococcus equinus ATCC 700338
1	|	864566	|	864566	|	Campylobacter coli JV20
1	|	864567	|	864567	|	Streptococcus mitis ATCC 6249
1	|	864565	|	864565	|	[Eubacterium] yurii subsp. margaretiae ATCC 43715
1	|	864563	|	864563	|	Selenomonas sp. oral taxon 149 str. 67H29BP
1	|	658659	|	658659	|	Erysipelotrichaceae bacterium 3_1_53
1	|	62059	|	62059	|	Shallot yellow stripe virus
1	|	509191	|	509191	|	Acetivibrio cellulolyticus CD2
1	|	550540	|	550540	|	Ferrimonas balearica DSM 9799
1	|	546805	|	546805	|	Mycobacterium phage Myrna
1	|	690566	|	690566	|	Sphingobium chlorophenolicum L-1
1	|	35612	|	35612	|	Vesicular exanthema of swine virus
1	|	572544	|	572544	|	Ilyobacter polytropus DSM 2926
1	|	656417	|	656417	|	Escherichia coli M605
1	|	656419	|	656419	|	Escherichia coli M718
1	|	31631	|	31631	|	Human coronavirus OC43
1	|	883062	|	883062	|	Bifidobacterium bifidum S17
1	|	679191	|	679191	|	Prevotella amnii CRIS 21A-A
2	|	53179	|	2560645	|	Porcine orthorubulavirus
1	|	656437	|	656437	|	Escherichia coli TA143
1	|	656440	|	656440	|	Escherichia coli TA206
1	|	765420	|	765420	|	Oscillochloris trichoides DG-6
1	|	517433	|	517433	|	Pantoea sp. aB
1	|	765963	|	765963	|	Helicobacter pylori PeCan4
1	|	765962	|	765962	|	Helicobacter pylori SJM180
1	|	656443	|	656443	|	Escherichia coli TA271
1	|	656444	|	656444	|	Escherichia coli TA280
1	|	431317	|	431317	|	Triticum mosaic virus
1	|	653045	|	653045	|	Streptomyces violaceusniger Tu 4113
1	|	866771	|	866771	|	Prevotella disiens FB035-09AN
1	|	679204	|	679204	|	Escherichia coli MS 145-7
1	|	866770	|	866770	|	Mobiluncus mulieris FB024-16
1	|	502105	|	502105	|	Bovine respiratory coronavirus bovine/US/OH-440-TC/1996
1	|	866773	|	866773	|	Finegoldia magna BVS033A4
1	|	502108	|	502108	|	Bovine respiratory coronavirus AH187
1	|	866774	|	866774	|	Fannyhessea vaginae PB189-T1-4
1	|	866776	|	866776	|	Veillonella atypica ACS-049-V-Sch6
1	|	656393	|	656393	|	Escherichia coli H299
1	|	866778	|	866778	|	Veillonella atypica ACS-134-V-Col7a
1	|	469610	|	469610	|	Burkholderiales bacterium 1_1_47
1	|	502101	|	502101	|	Feline coronavirus UU2
1	|	889932	|	889932	|	Lactiplantibacillus plantarum ST-III
1	|	656408	|	656408	|	Escherichia coli H591
1	|	545774	|	545774	|	Streptococcus gallolyticus subsp. gallolyticus TX20005
1	|	656414	|	656414	|	Escherichia coli H736
1	|	349520	|	349520	|	Paenibacillus polymyxa E681
1	|	83406	|	83406	|	gamma proteobacterium HdN1
1	|	13825	|	13825	|	Angiopteris evecta
1	|	12211	|	12211	|	Plum pox virus
1	|	42005	|	42005	|	Porcine hemagglutinating encephalomyelitis virus
1	|	647113	|	647113	|	Methanothermococcus okinawensis IH1
1	|	886882	|	886882	|	Paenibacillus polymyxa SC2
1	|	693750	|	693750	|	Brucella sp. BO2
1	|	693748	|	693748	|	Brucella sp. NF 2653
1	|	749502	|	749502	|	Enterococcus faecalis TX0109
1	|	862517	|	862517	|	Peptoniphilus duerdenii ATCC BAA-1640
1	|	862516	|	862516	|	Staphylococcus aureus subsp. aureus ATCC BAA-39
1	|	862515	|	862515	|	Prevotella marshii DSM 16973 = JCM 13450
1	|	862514	|	862514	|	Pediococcus acidilactici DSM 20284
1	|	862513	|	862513	|	Neisseria meningitidis ATCC 13091
1	|	401053	|	401053	|	Terriglobus saanensis SP1PR4
1	|	862512	|	862512	|	Corynebacterium accolens ATCC 49726
1	|	749495	|	749495	|	Enterococcus faecalis TX4248
1	|	188626	|	188626	|	Dermacoccus sp. Ellin185
1	|	872331	|	872331	|	Mesomycoplasma hyorhinis HUB-1
1	|	880591	|	880591	|	Ketogulonicigenium vulgare Y25
1	|	382359	|	382359	|	Synechococcus phage syn9
1	|	761659	|	761659	|	Salinibacter ruber M8
1	|	552398	|	552398	|	Ruminococcaceae bacterium D16
1	|	702459	|	702459	|	Bifidobacterium bifidum PRL2010
1	|	406124	|	406124	|	Bacillus sp. m3-13
1	|	749518	|	749518	|	Enterococcus faecalis TX2134
1	|	717606	|	717606	|	Paenibacillus curdlanolyticus YK9
1	|	749512	|	749512	|	Enterococcus faecalis TX0860
1	|	749511	|	749511	|	Enterococcus faecalis TX0855
1	|	749506	|	749506	|	Enterococcus faecalis TX0411
1	|	701347	|	701347	|	[Enterobacter] lignolyticus SCF1
1	|	882884	|	882884	|	Salmonella enterica subsp. arizonae serovar 62:z4,z23:- str. RSK2980
1	|	394036	|	394036	|	Narcissus degeneration virus
1	|	871925	|	871925	|	Actinobacillus pleuropneumoniae serovar 2 str. S1536
1	|	903814	|	903814	|	Eubacterium limosum KIST612
1	|	698936	|	698936	|	Sinorhizobium meliloti BL225C
1	|	499177	|	499177	|	Acetoanaerobium sticklandii DSM 519
1	|	665571	|	665571	|	Spirochaeta thermophila DSM 6192
1	|	655816	|	655816	|	Bacillus subtilis subsp. spizizenii str. W23
1	|	553191	|	553191	|	Bifidobacterium dentium JCVIHMP022
1	|	758583	|	758583	|	Thermococcus sp. 26/2
1	|	596151	|	596151	|	Solidesulfovibrio fructosivorans JJ]
1	|	11128	|	11128	|	Bovine coronavirus
1	|	583356	|	583356	|	Ignisphaera aggregans DSM 17230
1	|	574093	|	574093	|	Streptococcus pneumoniae AP200
1	|	198628	|	198628	|	Dickeya dadantii 3937
1	|	712898	|	712898	|	Pantoea vagans C9-1
1	|	454953	|	454953	|	Feline coronavirus UU5
1	|	637387	|	637387	|	Mycoplasmopsis fermentans JER
1	|	563040	|	563040	|	Sulfurimonas autotrophica DSM 16294
1	|	454951	|	454951	|	Feline coronavirus UU3
1	|	871237	|	871237	|	Streptococcus infantis SK1302
1	|	754259	|	754259	|	Actinobacillus pleuropneumoniae serovar 10 str. D13039
1	|	754258	|	754258	|	Actinobacillus pleuropneumoniae serovar 9 str. CVJ13261
1	|	562973	|	562973	|	Actinomyces viscosus C505
1	|	754256	|	754256	|	Actinobacillus pleuropneumoniae serovar 6 str. Femo
1	|	754262	|	754262	|	Actinobacillus pleuropneumoniae serovar 13 str. N273
1	|	754261	|	754261	|	Actinobacillus pleuropneumoniae serovar 12 str. 1096
1	|	754260	|	754260	|	Actinobacillus pleuropneumoniae serovar 11 str. 56153
1	|	77133	|	77133	|	uncultured bacterium
2	|	11613	|	1933298	|	Tomato spotted wilt orthotospovirus
1	|	79929	|	79929	|	Methanothermobacter marburgensis str. Marburg
1	|	762376	|	762376	|	Achromobacter xylosoxidans A8
1	|	754254	|	754254	|	Actinobacillus pleuropneumoniae serovar 2 str. 4226
1	|	754255	|	754255	|	Actinobacillus pleuropneumoniae serovar 4 str. M62
1	|	512768	|	512768	|	Streptococcus pneumoniae BS457
1	|	876142	|	876142	|	Encephalitozoon intestinalis ATCC 50506
1	|	512769	|	512769	|	Streptococcus pneumoniae BS458
1	|	595495	|	595495	|	Escherichia coli KO11FL
1	|	744979	|	744979	|	Ahrensia sp. R2A130
1	|	284812	|	284812	|	Schizosaccharomyces pombe 972h-
1	|	497962	|	497962	|	Streptococcus pneumoniae SP14-BS292
1	|	497963	|	497963	|	Streptococcus pneumoniae SP-BS293
1	|	744980	|	744980	|	Roseibium sp. TrichSKD4
1	|	595501	|	595501	|	Streptococcus pneumoniae BS455
1	|	2759	|	2759	|	Eukaryota
1	|	976	|	976	|	Bacteroidota
1	|	171558	|	171558	|	Bacteroidetes incertae sedis
1	|	117743	|	117743	|	Flavobacteriia
1	|	200644	|	200644	|	Flavobacteriales
1	|	49546	|	49546	|	Flavobacteriaceae
1	|	237	|	237	|	Flavobacterium
1	|	52959	|	52959	|	Polaribacter
1	|	1016	|	1016	|	Capnocytophaga
1	|	34098	|	34098	|	Blattabacterium
1	|	313602	|	313602	|	Flavobacteriales incertae sedis
1	|	403978	|	403978	|	unclassified Flavobacteriales
1	|	336810	|	336810	|	Candidatus Karelsulcia muelleri
1	|	117744	|	117744	|	unclassified Flavobacteriia
1	|	200666	|	200666	|	Sphingobacteriales
1	|	89373	|	89373	|	Cytophagaceae
1	|	1023	|	1023	|	Microscilla
1	|	84566	|	84566	|	Sphingobacteriaceae
1	|	258	|	258	|	Sphingobacterium spiritivorum
1	|	84567	|	84567	|	Pedobacter
1	|	563843	|	563843	|	Rhodothermaceae
1	|	422177	|	422177	|	Sphingobacteriales genera incertae sedis
1	|	171549	|	171549	|	Bacteroidales
1	|	816	|	816	|	Bacteroides
1	|	817	|	817	|	Bacteroides fragilis
1	|	821	|	821	|	Phocaeicola vulgatus
1	|	28116	|	28116	|	Bacteroides ovatus
1	|	171551	|	171551	|	Porphyromonadaceae
1	|	375288	|	375288	|	Parabacteroides
1	|	836	|	836	|	Porphyromonas
1	|	837	|	837	|	Porphyromonas gingivalis
1	|	838	|	838	|	Prevotella
1	|	28132	|	28132	|	Prevotella melaninogenica
1	|	28135	|	28135	|	Prevotella oris
1	|	768507	|	768507	|	Cytophagales
1	|	191412	|	191412	|	Chlorobiaceae
1	|	274493	|	274493	|	Chlorobium/Pelodictyon group
1	|	1091	|	1091	|	Chlorobium
1	|	1096	|	1096	|	Chlorobium phaeobacteroides
1	|	1099	|	1099	|	Pelodictyon
1	|	256319	|	256319	|	Chlorobaculum
1	|	1117	|	1117	|	Cyanobacteria
1	|	1118	|	1118	|	Chroococcales
1	|	1129	|	1129	|	Synechococcus
1	|	32046	|	32046	|	Synechococcus elongatus
1	|	43988	|	43988	|	Cyanothece
1	|	1150	|	1150	|	Oscillatoriales
1	|	35823	|	35823	|	Arthrospira
1	|	1162	|	1162	|	Nostocaceae
1	|	1163	|	1163	|	Anabaena
1	|	1177	|	1177	|	Nostoc
1	|	1219	|	1219	|	Prochlorococcus marinus
1	|	1224	|	1224	|	Proteobacteria
1	|	28211	|	28211	|	Alphaproteobacteria
1	|	356	|	356	|	Hyphomicrobiales
1	|	335928	|	335928	|	Xanthobacteraceae
1	|	45401	|	45401	|	Hyphomicrobiaceae
1	|	118882	|	118882	|	Brucellaceae
1	|	234	|	234	|	Brucella
1	|	235	|	235	|	Brucella abortus
1	|	645169	|	645169	|	Brucella melitensis bv. 2
1	|	120576	|	120576	|	Brucella pinnipedialis
1	|	120577	|	120577	|	Brucella ceti
1	|	528	|	528	|	Ochrobactrum
1	|	41294	|	41294	|	Nitrobacteraceae
1	|	374	|	374	|	Bradyrhizobium
1	|	911	|	911	|	Nitrobacter
1	|	407	|	407	|	Methylobacterium
4	|	578822
1	|	408	|	408	|	Methylorubrum extorquens
1	|	45404	|	45404	|	Beijerinckiaceae
1	|	773	|	773	|	Bartonella
1	|	82115	|	82115	|	Rhizobiaceae
1	|	227290	|	227290	|	Rhizobium/Agrobacterium group
1	|	357	|	357	|	Agrobacterium
1	|	358	|	358	|	Agrobacterium tumefaciens
1	|	379	|	379	|	Rhizobium
1	|	384	|	384	|	Rhizobium leguminosarum
1	|	386	|	386	|	Rhizobium leguminosarum bv. trifolii
1	|	29449	|	29449	|	Rhizobium etli
1	|	28105	|	28105	|	Sinorhizobium
1	|	382	|	382	|	Sinorhizobium meliloti
1	|	69277	|	69277	|	Phyllobacteriaceae
1	|	68287	|	68287	|	Mesorhizobium
1	|	449972	|	449972	|	Chelativorans
1	|	255475	|	255475	|	Aurantimonadaceae
1	|	204441	|	204441	|	Rhodospirillales
1	|	41295	|	41295	|	Rhodospirillaceae
1	|	13134	|	13134	|	Magnetospirillum
1	|	1081	|	1081	|	Rhodospirillum
1	|	433	|	433	|	Acetobacteraceae
1	|	89583	|	89583	|	Gluconacetobacter
1	|	766	|	766	|	Rickettsiales
1	|	942	|	942	|	Anaplasmataceae
1	|	768	|	768	|	Anaplasma
1	|	770	|	770	|	Anaplasma marginale
1	|	106178	|	106178	|	canis group
1	|	779	|	779	|	Ehrlichia ruminantium
1	|	945	|	945	|	Ehrlichia chaffeensis
1	|	33993	|	33993	|	Neorickettsia
1	|	775	|	775	|	Rickettsiaceae
1	|	33988	|	33988	|	Rickettsieae
1	|	780	|	780	|	Rickettsia
1	|	114277	|	114277	|	spotted fever group
1	|	783	|	783	|	Rickettsia rickettsii
1	|	114292	|	114292	|	typhus group
1	|	33990	|	33990	|	Rickettsia bellii
1	|	784	|	784	|	Orientia tsutsugamushi
1	|	953	|	953	|	Wolbachia
1	|	263437	|	263437	|	Wolbachia endosymbiont of Culex quinquefasciatus
1	|	54526	|	54526	|	Pelagibacterales
1	|	198251	|	198251	|	Candidatus Pelagibacter
1	|	198252	|	198252	|	Candidatus Pelagibacter ubique
1	|	204455	|	204455	|	Rhodobacterales
1	|	69657	|	69657	|	Hyphomonadaceae
1	|	31989	|	31989	|	Rhodobacteraceae
1	|	1060	|	1060	|	Rhodobacter
1	|	1063	|	1063	|	Cereibacter sphaeroides
1	|	2433	|	2433	|	Roseobacter
2	|	37447	|	53946	|	Octadecabacter arcticus
1	|	60136	|	60136	|	Sulfitobacter
1	|	97050	|	97050	|	Ruegeria
1	|	60890	|	60890	|	Phaeobacter gallaeciensis
1	|	74030	|	74030	|	Roseovarius
1	|	478070	|	478070	|	Labrenzia
1	|	252301	|	252301	|	Oceanicola
1	|	344736	|	344736	|	Salipiger bermudensis
1	|	404236	|	404236	|	Maritimibacter alkaliphilus
1	|	285892	|	285892	|	unclassified Rhodobacterales
1	|	82117	|	82117	|	Alphaproteobacteria incertae sedis
1	|	204457	|	204457	|	Sphingomonadales
1	|	41297	|	41297	|	Sphingomonadaceae
1	|	120045	|	120045	|	Zymomonas mobilis subsp. mobilis
1	|	13687	|	13687	|	Sphingomonas
1	|	165695	|	165695	|	Sphingobium
1	|	1041	|	1041	|	Erythrobacter
1	|	76892	|	76892	|	Caulobacteraceae
1	|	75	|	75	|	Caulobacter
1	|	41275	|	41275	|	Brevundimonas
1	|	1236	|	1236	|	Gammaproteobacteria
1	|	403	|	403	|	Methylococcaceae
1	|	118969	|	118969	|	Legionellales
1	|	445	|	445	|	Legionella
1	|	446	|	446	|	Legionella pneumophila
1	|	450	|	450	|	Legionella longbeachae
1	|	118968	|	118968	|	Coxiellaceae
1	|	777	|	777	|	Coxiella burnetii
1	|	72274	|	72274	|	Pseudomonadales
1	|	135621	|	135621	|	Pseudomonadaceae
1	|	286	|	286	|	Pseudomonas
1	|	136841	|	136841	|	Pseudomonas aeruginosa group
1	|	303	|	303	|	Pseudomonas putida
1	|	136849	|	136849	|	Pseudomonas syringae group
1	|	321	|	321	|	Pseudomonas syringae pv. syringae
1	|	323	|	323	|	Pseudomonas syringae pv. tomato
1	|	251698	|	251698	|	Pseudomonas syringae group genomosp. 2
1	|	29438	|	29438	|	Pseudomonas savastanoi
1	|	47877	|	47877	|	Pseudomonas amygdali
1	|	251722	|	251722	|	Pseudomonas amygdali pv. aesculi
1	|	468	|	468	|	Moraxellaceae
1	|	469	|	469	|	Acinetobacter
1	|	470	|	470	|	Acinetobacter baumannii
1	|	40216	|	40216	|	Acinetobacter radioresistens
1	|	909768	|	909768	|	Acinetobacter calcoaceticus/baumannii complex
1	|	497	|	497	|	Psychrobacter
1	|	543	|	543	|	Enterobacteriaceae
1	|	9	|	9	|	Buchnera aphidicola
1	|	118099	|	118099	|	Buchnera aphidicola (Acyrthosiphon pisum)
1	|	544	|	544	|	Citrobacter
1	|	547	|	547	|	Enterobacter
1	|	550	|	550	|	Enterobacter cloacae
1	|	551	|	551	|	Erwinia
1	|	552	|	552	|	Erwinia amylovora
1	|	53335	|	53335	|	Pantoea
1	|	122277	|	122277	|	Pectobacterium
1	|	554	|	554	|	Pectobacterium carotovorum
1	|	555	|	555	|	Pectobacterium carotovorum subsp. carotovorum
1	|	561	|	561	|	Escherichia
1	|	83333	|	83333	|	Escherichia coli K-12
1	|	83334	|	83334	|	Escherichia coli O157:H7
1	|	376725	|	376725	|	Escherichia coli O103:H2
1	|	570	|	570	|	Klebsiella
1	|	573	|	573	|	Klebsiella pneumoniae
1	|	583	|	583	|	Proteus
1	|	584	|	584	|	Proteus mirabilis
1	|	586	|	586	|	Providencia
1	|	590	|	590	|	Salmonella
1	|	59201	|	59201	|	Salmonella enterica subsp. enterica
1	|	611	|	611	|	Salmonella enterica subsp. enterica serovar Heidelberg
1	|	54388	|	54388	|	Salmonella enterica subsp. enterica serovar Paratyphi A
1	|	90105	|	90105	|	Salmonella enterica subsp. enterica serovar Saintpaul
1	|	90370	|	90370	|	Salmonella enterica subsp. enterica serovar Typhi
1	|	90371	|	90371	|	Salmonella enterica subsp. enterica serovar Typhimurium
1	|	108619	|	108619	|	Salmonella enterica subsp. enterica serovar Newport
1	|	192955	|	192955	|	Salmonella enterica subsp. enterica serovar Kentucky
